DateTime,ShaleHill_Discharge,ShaleHill_Precipitation,SSH51_AirTemperature,STAHQ_WindDirection,STAHQ_WindSpeed,STAHQ_VaporPressure
2011-02-12,0.0020262667181069967,0.0,-3.6151736050694434,,,
2011-02-13,0.002623456790123457,0.0,0.4111180623680548,,,
2011-02-14,0.0066341949588477325,0.0,2.1709374842986118,,,
2011-02-15,0.08738184799382717,0.0,-2.1495763922777784,,,
2011-02-16,0.2791779192386831,0.0,0.3015902687916672,,,
2011-02-17,1.4025366512345678,0.0,5.272000007431945,,,
2011-02-18,6.201268325617288,0.0,9.571055602083332,,,
2011-02-19,5.481938818158435,0.0,1.8866180597916684,,,
2011-02-20,2.5163089956275697,3.9,0.04590971936388818,,,
2011-02-21,2.095492541152263,17.1,-1.7158472226375,,,
2011-02-22,1.7851626800411504,3.2,-5.394180546312501,,,
2011-02-23,1.5519900977366248,0.1,-6.380541644784721,,,
2011-02-24,1.1850678369341583,0.7,-2.0512638855555565,,,
2011-02-25,6.693671231995888,21.6,0.2577500013277777,,,
2011-02-26,6.467535525977366,0.0,-0.4665138784722219,,,
2011-02-27,4.129209265689299,0.0,3.963222215083333,,,
2011-02-28,11.74448302469135,15.5,4.441727271895103,,,
2011-03-01,6.9022786458333325,0.0,-0.4825208429861105,,,
2011-03-02,3.666038933899176,0.0,-0.7861597021527779,,,
2011-03-03,2.2159143518518483,0.0,-4.177576384569447,,,
2011-03-04,1.6001374421296293,0.0,1.9308680375069447,,,
2011-03-05,1.31607349537037,5.5,7.235750012381946,,,
2011-03-06,6.842768614969135,43.7,4.882645853241668,,,
2011-03-07,8.691209329989706,9.6,-0.8638750009722221,,,
2011-03-08,4.399586869855968,0.0,-1.4427638919375003,,,
2011-03-09,3.067875514403287,5.4,0.8628541672083333,,,
2011-03-10,21.92600228266461,29.1,4.286923606944445,,,
2011-03-11,26.806146315586428,1.1,1.8357569374305536,,,
2011-03-12,7.018723476080247,0.0,6.641972232076387,,,
2011-03-13,4.210197241512346,0.0,4.334333327777779,,,
2011-03-14,2.9034561471193365,0.0,4.240736111618055,,,
2011-03-15,2.1737967785493795,4.2,1.836076388125,,,
2011-03-16,2.1648333011831267,4.9,5.514500011805555,,,
2011-03-17,2.284637827932102,0.0,9.546131933333337,,,
2011-03-18,2.2056576324588457,0.0,16.289201390277775,,,
2011-03-19,1.5779859503600824,0.0,6.058680540777777,,,
2011-03-20,1.3615057548868326,0.0,3.5580972187638897,,,
2011-03-21,1.5431150334362131,7.1,9.821868052083326,,,
2011-03-22,1.2738498263888902,1.3,8.529916647222214,,,
2011-03-23,5.491405446244854,27.4,1.660027781666666,,,
2011-03-24,12.690278581532919,1.1,0.8705902864583329,,,
2011-03-25,5.503063914609053,0.0,-1.656694445548612,,,
2011-03-26,3.4710471322016434,0.0,-0.3877361092361118,,,
2011-03-27,2.489950649434156,0.0,0.6583611150902788,,,
2011-03-28,1.822477816358024,0.0,-0.3749791636736116,,,
2011-03-29,1.2928401491769557,0.0,1.5142777658333324,,,
2011-03-30,1.11351032021605,5.0,0.08725694312500082,,,
2011-03-31,1.0669037744341563,0.7,1.4393333373194446,,,
2011-04-01,0.9656016911008232,1.5,2.9144861030555544,,,
2011-04-02,0.8217335390946502,0.0,3.552243049930555,,,
2011-04-03,0.7878753536522628,1.9,6.8790625089583335,,,
2011-04-04,1.5369164737654322,11.3,10.38262496388889,,,
2011-04-05,5.270382426697531,9.6,4.58915971582639,,,
2011-04-06,5.727929687499998,0.4,3.3836319636875,,,
2011-04-07,3.5377596129115187,0.0,8.959895858333333,,,
2011-04-08,5.608743248456788,26.0,4.680763909027776,,,
2011-04-09,11.714792309670784,0.0,6.017562506944446,,,
2011-04-10,5.237798996913576,0.0,10.099131954861118,,,
2011-04-11,3.5940039866255087,4.3,14.786548604861107,,,
2011-04-12,3.018623006687243,9.6,10.330069479166664,,,
2011-04-13,7.400294174382715,12.1,8.289840305555563,,,
2011-04-14,7.673240579989714,0.0,12.109326352777774,,,
2011-04-15,4.384984246399173,0.0,11.677027784722213,,,
2011-04-16,5.501101144547323,22.8,7.694854180555558,,,
2011-04-17,11.073092689043213,0.6,9.623124996527778,,,
2011-04-18,5.153146701388883,0.0,10.547312493263886,,,
2011-04-19,3.921987525720165,11.8,8.771284725694438,,,
2011-04-20,4.112997524434154,0.0,14.52513892222222,,,
2011-04-21,3.8296826774691377,0.0,10.052895867152776,,,
2011-04-22,3.1011541923868315,5.8,3.7035902767361115,,,
2011-04-23,2.7051737718621385,4.3,11.622680527777787,,,
2011-04-24,2.8838188014403303,0.1,17.42680560416667,,,
2011-04-25,2.8026122042181068,1.6,21.356805583333326,,,
2011-04-26,3.0268261316872414,18.9,20.56833340277778,,,
2011-04-27,8.572828253600825,1.682,19.967291625,,,
2011-04-28,33.32580536265431,35.8,18.18529170763888,,,
2011-04-29,8.05360725308642,0.0,10.346604175694443,,,
2011-04-30,4.328534111368312,0.0,12.870069469444447,,,
2011-05-01,2.9299085326646104,3.8,10.790486115972225,,,
2011-05-02,2.1438697595164578,0.0,14.496666633333328,,,
2011-05-03,3.716624067644032,26.8,16.41166670277777,,,
2011-05-04,11.605287905092592,5.4,8.751708332638891,,,
2011-05-05,6.582904128086418,1.1723,12.224513843055561,,,
2011-05-06,4.057601112397118,0.0,12.95536107986111,,,
2011-05-07,2.8034778485082312,0.0,13.692499952777775,,,
2011-05-08,2.0394900977366235,0.0,14.928611123611107,,,
2011-05-09,1.3903565457818932,0.0,16.07104167013889,,,
2011-05-10,1.0115989904835387,0.0,16.138555610416667,,,
2011-05-11,0.8260432741769539,0.0,18.77305556944444,,,
2011-05-12,0.6996415252057617,0.0,18.352500022916665,,,
2011-05-13,0.6166747042181069,0.0,16.945347243055547,,,
2011-05-14,0.653854809670782,1.3,15.591527750000004,,,
2011-05-15,1.0321992348251032,17.2,15.765138888888893,,,
2011-05-16,0.8890882201646091,0.3,15.35125001388889,,,
2011-05-17,1.0366890110596696,10.6,14.199444444444444,,,
2011-05-18,3.0215856481481467,19.5,14.784166673611102,,,
2011-05-19,12.455844103652268,8.6,14.244652770833332,,,
2011-05-20,6.281245981224277,11.4,14.915902791666658,,,
2011-05-21,5.988744212962962,0.0,17.120000097222224,,,
2011-05-22,4.562277359825101,0.0,17.633472277777773,,,
2011-05-23,11.990701356738686,32.3,18.177291576388896,,,
2011-05-24,13.071515721450627,0.0,18.68694430555555,,,
2011-05-25,5.138435570987651,0.0,20.167986104166665,,,
2011-05-26,3.1353539737654312,12.3,21.53013887499999,,,
2011-05-27,4.617239744084363,24.1,18.713541597222235,,,
2011-05-28,12.750667116769547,1.4,19.34965279166666,,,
2011-05-29,5.576617959104934,0.1,22.64187505555556,,,
2011-05-30,3.0170227301954733,0.0,24.15034721527779,,,
2011-05-31,1.7586580504115221,0.0,24.27215281250001,,,
2011-06-01,1.0474159272119343,0.0,24.50513881944445,,,
2011-06-02,0.7607365612139919,0.0,19.963333361111108,,,
2011-06-03,0.5816028485082306,0.0,16.340069503472222,,,
2011-06-04,0.4887948495370373,4.7,14.433125027777786,,,
2011-06-05,0.41003166795267504,0.0,19.90013881944445,,,
2011-06-06,0.4162028999485597,0.0,19.122291534722205,,,
2011-06-07,0.3549720293209879,0.0,18.451597187500006,,,
2011-06-08,0.30324395576131696,0.0,22.99347221527779,,,
2011-06-09,0.3098821694958848,0.3,23.07097220833333,,,
2011-06-10,0.3851892039609053,12.8,20.957777736111108,,,
2011-06-11,0.8930242091049385,19.0,21.114652750000005,,,
2011-06-12,0.4356385030864196,0.8,20.16666670138888,,,
2011-06-13,0.31611287937242816,0.0,16.459513868055556,,,
2011-06-14,0.3097069508744855,0.5,15.815833340277774,,,
2011-06-15,0.18034899048353886,0.0,16.20958334930556,,,
2011-06-16,0.2451943479938272,12.3,15.662638798611104,,,
2011-06-17,0.17767891589506168,0.0,18.15375,,,
2011-06-18,0.13636509773662553,0.0,19.973680437500004,,,
2011-06-19,0.13148550025720165,0.0,20.553819513888907,,,
2011-06-20,0.15745884773662552,1.7,21.26687493055553,,,
2011-06-21,0.33497942386831275,13.5,22.07076397916667,,,
2011-06-22,0.1940216692386829,0.1,22.98999987499999,,,
2011-06-23,0.17484969778806578,0.7,21.572638840277786,,,
2011-06-24,0.21654529963991773,3.2,18.180416715277786,,,
2011-06-25,0.20699266975308653,0.0,17.763888874999996,,,
2011-06-26,0.1811937371399177,0.0,17.913333354166664,,,
2011-06-27,0.18092608667695467,0.0,18.300763895833345,,,
2011-06-28,0.16215920781893,0.0,21.710555625,,,
2011-06-29,0.07624019418724284,0.0,20.230416673611103,,,
2011-06-30,0.0,0.0,18.801944548611104,,,
2011-07-01,0.0,0.0,18.820763875000004,,,
2011-07-02,0.0,0.0,20.27402784722221,,,
2011-07-03,0.0,0.0,23.84715282638889,,,
2011-07-04,0.0,0.0,21.74229170833333,,,
2011-07-05,0.0,0.0,22.22444449305555,,,
2011-07-06,0.0,0.0,22.141388777777767,,,
2011-07-07,0.0,0.0,22.64875000694445,,,
2011-07-08,0.00032391332304526735,1.0,20.75326394444444,,,
2011-07-09,0.0,0.0,22.40708332638889,,,
2011-07-10,0.0,0.0,22.76972221527778,,,
2011-07-11,0.0,0.0,24.704374923611105,,,
2011-07-12,0.0,0.0,26.34027775,,,
2011-07-13,0.0,0.0,23.07805559027778,,,
2011-07-14,0.0,0.0,20.9347916875,,,
2011-07-15,0.0,0.0,21.106086971014484,,,
2011-07-16,0.0,0.0,21.32694440277778,,,
2011-07-17,0.0,0.0,23.6045139652778,,,
2011-07-18,0.0,0.0,24.667013840277768,,,
2011-07-19,0.0,0.0,26.93951393055555,,,
2011-07-20,0.0,0.0,27.45472225694445,,,
2011-07-21,0.0,0.0,28.735486263888887,,,
2011-07-22,0.0,0.0,31.96243050694445,,,
2011-07-23,0.0,0.0,28.951874979166664,,,
2011-07-24,0.0,0.0,28.290624972222208,,,
2011-07-25,0.0,20.3,22.21500006944445,,,
2011-07-26,0.0,0.0,22.882708263888887,,,
2011-07-27,0.0,0.0,21.647291708333345,,,
2011-07-28,0.0,22.2,19.869583270833328,,,
2011-07-29,0.0,0.4,22.997708340277786,,,
2011-07-30,0.0,0.0,23.771805569444453,,,
2011-07-31,0.0,0.0,22.793888902777766,,,
2011-08-01,0.0,0.1,23.06888876388888,,,
2011-08-02,0.0,0.0,23.469236166666665,,,
2011-08-03,0.0,6.6,21.682847159722208,,,
2011-08-04,0.0,0.0,22.617638868055547,,,
2011-08-05,0.0,0.0,21.36256946527777,,,
2011-08-06,0.0,23.5,21.49944440277779,,,
2011-08-07,0.0,3.9,23.32277770833333,,,
2011-08-08,0.0,0.0,22.53902795138889,,,
2011-08-09,0.0,5.8,20.817152923611108,,,
2011-08-10,0.0,0.0,20.783749993055565,,,
2011-08-11,0.0,0.0,18.864652805555558,,,
2011-08-12,0.0,0.0,17.813125040277782,,,
2011-08-13,0.0,1.9,18.334236125000004,,,
2011-08-14,0.0,15.4,20.519305541666665,,,
2011-08-15,0.0,3.3,18.35499997916666,,,
2011-08-16,0.0,0.1,20.38416653472221,,,
2011-08-17,0.0,0.0,19.728055555555557,,,
2011-08-18,0.0,0.0,21.209097250000006,,,
2011-08-19,0.0,5.2,18.448888923611108,,,
2011-08-20,0.0,0.0,19.928958458333327,,,
2011-08-21,0.0,0.3,20.202777722222226,,,
2011-08-22,0.0,0.0,19.13256944444445,,,
2011-08-23,0.0,0.0,16.623888915277774,,,
2011-08-24,0.0,0.0,19.04298609027777,,,
2011-08-25,0.0,5.3,21.24319447222221,,,
2011-08-26,0.0,0.0,20.435347229166673,,,
2011-08-27,0.0,2.2,20.526388840277765,,,
2011-08-28,0.0,23.7,18.81131932638889,,,
2011-08-29,0.0,0.0,15.224861088888893,,,
2011-08-30,0.0,0.0,15.927638926388893,,,
2011-08-31,0.0,0.0,17.522847201388892,,,
2011-09-01,0.0,2.1,18.580416645833328,,,
2011-09-02,0.0,0.0,20.884444416666664,,,
2011-09-03,0.0,0.0,23.274375027777786,,,
2011-09-04,0.0,1.3,23.32972211111111,,,
2011-09-05,0.02906539351851851,24.0,18.44555547222223,,,
2011-09-06,0.28392570087448554,33.7,14.829999999999988,,,
2011-09-07,18.62387795781893,55.4,16.35979169444445,,,
2011-09-08,5.409343653549381,9.9,18.693958381944444,,,
2011-09-09,4.159953703703699,1.3,20.226041590277774,,,
2011-09-10,2.6252941743827143,0.8,19.846180541666648,,,
2011-09-11,1.1856344843107005,2.6,18.156458340277773,,,
2011-09-12,0.7600421167695466,0.0,17.649652798611122,,,
2011-09-13,0.645629179526749,0.0,18.54861101388889,,,
2011-09-14,0.4845494148662553,5.6,18.908194444444447,,,
2011-09-15,0.6488224987139921,7.1,13.475972238194453,,,
2011-09-16,0.6896524562757204,0.0,10.065506940277778,,,
2011-09-17,0.7122339570473252,0.0,11.248819420833332,,,
2011-09-18,0.5302589699074077,0.0,11.992138896527786,,,
2011-09-19,0.5570915316358023,7.8,12.496666636805555,,,
2011-09-20,0.5775704089506173,2.0,16.34354161111111,,,
2011-09-21,0.5034497170781892,0.1,18.21187503472223,,,
2011-09-22,0.530503311471194,0.0,19.839513861111104,,,
2011-09-23,0.6480934927983537,11.0,17.891389,,,
2011-09-24,0.890762442129629,0.0,17.850208354166668,,,
2011-09-25,0.8764604230967085,0.0,19.592291673611115,,,
2011-09-26,0.57025462962963,0.0,20.22784736805556,,,
2011-09-27,13.926034432870365,43.2,19.24055553472222,,,
2011-09-28,12.63501720036007,19.4,19.12486111805556,,,
2011-09-29,12.045267489711938,3.8,15.535277826388896,,,
2011-09-30,5.443766878858024,0.1,13.222916666666675,,,
2011-10-01,3.747045396090533,8.9,8.816006929166667,,,
2011-10-02,10.522353234310694,18.3,5.816840295833333,,,
2011-10-03,7.544085165895061,1.8,8.139138891666667,,,
2011-10-04,4.203525270061728,0.2,11.027708324305555,,,
2011-10-05,2.9116158693415644,0.1,13.19861106527778,,,
2011-10-06,1.7786185056584365,0.0,10.018645797916664,,,
2011-10-07,1.067193126286008,0.0,11.120569481944445,,,
2011-10-08,0.746884645061728,0.0,12.92770142361111,,,
2011-10-09,0.5538877636316868,0.0,13.915486108333333,,,
2011-10-10,0.4526138117283949,0.0,13.589513940277774,,,
2011-10-11,0.5776298868312755,0.0,14.607013911805561,,,
2011-10-12,0.8098725244341561,15.2,13.129305555555561,,,
2011-10-13,1.5956388245884778,8.2,14.377916673611127,,,
2011-10-14,5.289737654320987,12.4,13.862569429166665,,,
2011-10-15,6.665938464506168,0.0,11.35463194166666,,,
2011-10-16,3.5666248713991764,2.7,13.655972208333335,,,
2011-10-17,2.3734953703703687,0.6,11.594500043055556,,,
2011-10-18,1.6694942772633743,0.0,13.681493009722226,,,
2011-10-19,1.817689043209877,21.5,15.016319388888896,,,
2011-10-20,8.022560603137864,0.8,10.310347236805557,,,
2011-10-21,5.4610878022119325,0.0,8.563076391666662,,,
2011-10-22,3.378507587448558,0.0,8.976277773611113,,,
2011-10-23,2.39425234696502,0.0,7.1169097283333365,,,
2011-10-24,1.6196614583333322,1.2,9.680263900694447,,,
2011-10-25,1.1485371656378598,0.0,9.937020836805551,,,
2011-10-26,1.0077329282407408,0.8,10.8173889,,,
2011-10-27,1.2470494148662556,9.6,8.208284732708329,,,
2011-10-28,1.1227623456790117,0.2,2.802243069395138,,,
2011-10-29,2.344976530349793,16.4,1.1212013869722222,,,
2011-10-30,5.313278034979418,0.2,0.6657361131944443,,,
2011-10-31,4.858480420524688,0.0,2.3393750075694446,,,
2011-11-01,3.703616898148149,0.0,5.024097213865279,,,
2011-11-02,2.6921352559156357,0.1,4.733548601805555,,,
2011-11-03,2.1011059670781864,0.0,7.120923569118054,,,
2011-11-04,1.5058658050411524,0.0,7.750875002083326,,,
2011-11-05,1.1199918016975317,0.0,1.8652500163958328,,,
2011-11-06,2.127346161265435,0.0,2.5229027959722217,,,
2011-11-07,1.4194830246913583,0.1,5.4718680757777785,,,
2011-11-08,0.8017883551954731,0.1,8.386083297916674,,,
2011-11-09,0.7579941486625513,0.1,7.375305570716666,,,
2011-11-10,0.8713943544238681,2.2,7.184527779861113,,,
2011-11-11,0.7997813786008223,0.1,2.0834722178611123,,,
2011-11-12,0.7421392746913582,0.0,3.0318194538194447,,,
2011-11-13,0.6571879822530861,0.0,6.9153680465972185,,,
2011-11-14,0.6274715470679015,0.4,9.142708370833333,,,
2011-11-15,0.6758768968621401,6.4,11.641805549999996,,,
2011-11-16,0.6897850758744858,8.6,10.045930557638883,,,
2011-11-17,1.1379862718621396,0.0,2.6871597111875003,,,
2011-11-18,1.425405092592594,0.0,-0.457534714513889,,,
2011-11-19,1.146437757201645,0.0,1.2831944477083337,,,
2011-11-20,1.0811005015432107,0.8,7.8679166388888895,,,
2011-11-21,0.890877379115226,4.7,7.500569437500001,,,
2011-11-22,5.4005610210905335,47.2,6.615583349305558,,,
2011-11-23,43.646066422325106,8.6,6.397430548055558,,,
2011-11-24,7.989540734310705,0.0,3.3381180500076373,,,
2011-11-25,4.678351658950615,0.0,4.050458317916665,,,
2011-11-26,3.3164094650205733,0.0,5.560805555208331,,,
2011-11-27,2.543893872170784,0.3,6.8595763899236095,,,
2011-11-28,1.8720526298868316,0.0,11.896736106249996,,,
2011-11-29,2.1288081918724258,12.5,11.940798604166662,,,
2011-11-30,2.5782536008230457,0.7,3.0842083354861116,,,
2011-12-01,2.9830897955246893,0.0,1.6425555538750003,,,
2011-12-02,2.5751912937242785,0.0,-0.4628402727777792,,,
2011-12-03,2.0797526041666625,0.0,-1.0227430398055548,,,
2011-12-04,1.6403967335390943,0.0,1.2301805821319445,,,
2011-12-05,1.3167582947530865,1.1,4.974805567284721,,,
2011-12-06,1.2370330182613187,3.9,11.035625013888884,,,
2011-12-07,8.686584522890946,33.5,5.471361135486113,,,
2011-12-08,15.834775270061732,0.0,-0.3679930597284722,,,
2011-12-09,6.499078896604937,0.0,-0.4364791731180562,,,
2011-12-10,4.150622106481482,0.0,-1.0093333357083334,,,
2011-12-11,3.0619446051954733,0.1,-5.2852916951944415,,,
2011-12-12,2.272716531635804,0.0,-5.179541679166672,,,
2011-12-13,1.7902343749999994,0.0,-3.274611101458332,,,
2011-12-14,1.3849207497427982,1.3,2.1417222229944444,,,
2011-12-15,1.2933272247942391,2.9,4.803951369375002,,,
2011-12-16,1.8539183063271605,0.0,3.3927221994659744,,,
2011-12-17,1.5766187628600818,0.0,0.2675416693749999,,,
2011-12-18,1.4937130272633743,0.5,-1.8143402730541671,,,
2011-12-19,1.4785180362654338,0.0,-1.1661666661805556,,,
2011-12-20,1.618176922582304,4.7,4.307222224305557,,,
2011-12-21,2.554507458847737,16.0,5.258208336111111,,,
2011-12-22,6.039817226080246,5.9,8.245624994444443,,,
2011-12-23,9.467142489711932,6.5,3.7581180566597214,,,
2011-12-24,7.125286940586416,0.0,-0.2661041618472222,,,
2011-12-25,4.928436856995883,0.1,0.04857637686805552,,,
2011-12-26,3.6593074845678966,0.0,1.0421111021055551,,,
2011-12-27,4.3752636316872415,16.9,-0.12928472126388846,,,
2011-12-28,7.48868393132716,1.0,-0.44552083551388855,,,
2011-12-29,5.929194798096707,0.4,-3.996527765409721,,,
2011-12-30,4.8236022698045256,0.0,0.2907569441319449,,,
2011-12-31,3.6011011445473216,0.6,2.8894027722777764,,,
2012-01-01,2.951047292952674,2.4,4.3927569279166665,,,
2012-01-02,2.4310410236625515,0.2,-0.7684583374805555,,,
2012-01-03,2.088603555812756,2.7,-7.2870902666666675,,,
2012-01-04,2.441176376028805,0.0,-10.690729168750003,,,
2012-01-05,1.913661426183125,0.0,-2.5222430478611098,,,
2012-01-06,1.8177115483539088,0.0,-0.4182013888874992,,,
2012-01-07,1.5133029513888876,0.0,3.002666666180555,,,
2012-01-08,1.2061165766460886,0.0,0.6197360951041673,,,
2012-01-09,0.9666349183384764,0.0,-1.4109930603402774,,,
2012-01-10,0.7275581918724271,0.0,-1.4174652578472218,,,
2012-01-11,0.8671041505915641,11.8,-1.1203819605416672,,,
2012-01-12,4.365338863168722,12.9,3.3986111118055566,,,
2012-01-13,10.321877411265435,7.6,-2.8748333428472232,,,
2012-01-14,6.539550379372428,0.0,-4.7466180590277816,,,
2012-01-15,3.9572659465020537,0.0,-7.3349305482847225,,,
2012-01-16,2.896591274434154,1.0,-5.4856041641111135,,,
2012-01-17,2.5511750900205765,3.5,2.147986108354861,,,
2012-01-18,1.7823760609567896,0.5,0.37374117625882375,,,
2012-01-19,1.2429888438785992,3.7,0.5556388116396581,,,
2012-01-20,1.1234866094393,0.4,0.7375364470204925,,,
2012-01-21,1.0725334362139918,13.0,0.9194340824013268,,,
2012-01-22,1.000778597608025,0.0,1.1013317177821609,,,
2012-01-23,1.0071839634773654,5.0,1.2832293531629957,,,
2012-01-24,1.0645626768261316,0.0,1.4651269885438305,,,
2012-01-25,2.313956404320987,0.0,1.6470246239246644,,,
2012-01-26,3.798554848251025,12.5,7.605368047312496,,,
2012-01-27,10.91779272762346,4.9,-2.0367912680400604,,,
2012-01-28,9.417471225565842,0.1,-5.370304147189453,,,
2012-01-29,5.40933320473251,0.5,-2.473118585514401,,,
2012-01-30,3.7825135030864208,0.0,-9.692228176973895,,,
2012-01-31,2.9280317644032934,0.0,2.7384104362096706,,,
2012-02-01,2.3069725758744832,0.0,2.9203080715905045,,,
2012-02-02,1.712639049639917,0.0,3.10220570697134,,,
2012-02-03,1.227229054140946,0.0,3.2841033423521737,,,
2012-02-04,1.1084383841306589,0.0,3.4660009777330085,,,
2012-02-05,0.9860476948302472,0.0,3.6478986131138433,,,
2012-02-06,0.8933019868827153,0.0,3.829796248494677,,,
2012-02-07,0.8453526877572017,0.0,4.011693883875512,,,
2012-02-08,0.8435170717592595,5.7,-0.686430555826389,,,
2012-02-09,0.7645289994855956,0.0,-2.361888910854167,,,
2012-02-10,0.6829263117283951,0.3,-0.7827083455250006,,,
2012-02-11,0.6672277681327158,1.5,-2.1502847232083337,,,
2012-02-12,0.698469007201646,0.0,-6.031819423611113,,,
2012-02-13,0.5930480806327161,0.0,-1.9356389099999995,,,
2012-02-14,0.6751990901491762,2.1,0.9801527854722214,,,
2012-02-15,0.5653705311213993,0.0,0.642527784030555,,,
2012-02-16,0.6365835583847737,6.9,-0.30927083289583324,,,
2012-02-17,0.8804350726594646,0.8,3.341173611721528,,,
2012-02-18,1.5710559735082312,0.0,0.8914375167361102,,,
2012-02-19,1.6727623456790113,0.0,0.7009652609027774,,,
2012-02-20,1.1822099247685198,0.0,-0.03555554583333315,,,
2012-02-21,1.059351932227366,0.3,-0.8443958443055549,,,
2012-02-22,0.9693217914094644,0.1,4.580215276097222,,,
2012-02-23,0.8638257137345673,0.7,6.555541659444442,,,
2012-02-24,1.085892328960905,3.3,4.113854176388888,,,
2012-02-25,0.9354255079732506,3.5,0.08784722354027777,,,
2012-02-26,0.8433610628858034,0.0,-0.13940972840277793,,,
2012-02-27,0.8636223636831273,0.0,2.750458332708334,,,
2012-02-28,0.8804659368569965,0.0,3.2400833395694444,,,
2012-02-29,2.740179317772633,18.9,2.0196597270208323,,,
2012-03-01,6.4830705054012325,0.1,4.536763885416667,,,
2012-03-02,4.498083847736624,8.8,3.614847192222223,,,
2012-03-03,4.0259918338477325,0.0,7.106173602833335,,,
2012-03-04,4.3554157021604905,0.1,-0.2879791611527777,,,
2012-03-05,3.228478652263372,0.0,-0.91872916298611,,,
2012-03-06,2.367886766975308,0.0,-1.4320138967361131,,,
2012-03-07,1.99049800668724,0.0,5.912791692069447,,,
2012-03-08,1.8081757973251038,6.1,9.092173648611112,,,
2012-03-09,1.3580359439300422,0.0,2.887486113233332,,,
2012-03-10,1.1149880240483532,0.0,0.3254930533888891,,,
2012-03-11,1.2057507876800415,0.0,5.30427780298611,,,
2012-03-12,1.1166223797582304,2.5,10.095013953111117,,,
2012-03-13,1.0680716306584364,0.0,14.98194442222222,,,
2012-03-14,0.8981017714763379,0.0,13.971666630555555,,,
2012-03-15,0.8167070151748976,0.0,13.775125004166664,,,
2012-03-16,0.7971347736625508,0.3,15.826736047916668,,,
2012-03-17,0.7776761027520581,0.0,15.208138918055553,,,
2012-03-18,0.7016101626800414,0.0,14.948611124305556,,,
2012-03-19,0.6258797903806584,0.0,15.680208328472213,,,
2012-03-20,0.6520658918467069,0.0,16.686944437500006,,,
2012-03-21,0.8580811953446514,0.0,15.010902850694444,,,
2012-03-22,0.8947956854423863,0.0,19.583888923611106,,,
2012-03-23,0.7482949138374484,0.0,18.02736105138888,,,
2012-03-24,1.2230627089763355,14.8,13.107638908333335,,,
2012-03-25,1.6581122202932097,0.0,12.339305536805556,,,
2012-03-26,1.7361304012345662,0.0,8.44950700347222,,,
2012-03-27,1.1703170814043204,0.0,3.5561944450000005,,,
2012-03-28,1.2098848218878586,1.7,10.522881995763887,,,
2012-03-29,0.9216972093621408,0.0,7.970347205895831,,,
2012-03-30,0.8250562628600818,8.2,6.859006990486107,,,
2012-03-31,1.031164078575103,1.8,8.215270834722217,,,
2012-04-01,1.2457145383230457,3.4,10.040166663194443,,,
2012-04-02,1.3844770769032924,0.0,9.801111102777778,,,
2012-04-03,1.446879822530864,0.3,9.605291676673607,,,
2012-04-04,1.3383222415123452,0.1,14.873395903472213,,,
2012-04-05,1.2343008134002034,0.0,8.464305559847219,,,
2012-04-06,0.9792694669495886,0.0,7.756694438819445,,,
2012-04-07,0.7857131719393005,0.0,8.88421531929167,,,
2012-04-08,0.833464827674897,0.0,11.059479170486119,,,
2012-04-09,0.7975956468621398,0.0,11.514055558333332,,,
2012-04-10,0.6969503922325102,0.0,6.045222232506944,,,
2012-04-11,0.711562017746913,2.5,5.25504861534722,,,
2012-04-12,0.6948348283179008,0.0,7.405263862576388,,,
2012-04-13,0.6361739647633742,0.0,8.800743104902777,,,
2012-04-14,0.6608588123713988,0.5,10.053472228694444,,,
2012-04-15,0.4705368280606997,0.6,16.946388847222227,,,
2012-04-16,0.4163345550411518,0.0,21.903541850000003,,,
2012-04-17,0.38143108603395054,0.0,16.822361025000006,,,
2012-04-18,0.3880332111625512,0.0,11.460361099305553,,,
2012-04-19,0.3611918081275719,0.0,15.321048670138895,,,
2012-04-20,0.34134548611111104,0.0,15.869493120138884,,,
2012-04-21,0.3987790959362143,5.9,14.024166678472225,,,
2012-04-22,0.5320002250514404,16.5,6.428229175138887,,,
2012-04-23,5.238164705504113,16.2,2.329763884791668,,,
2012-04-24,9.297037358539091,0.1,6.4635347202083295,,,
2012-04-25,5.49807339891975,0.0,9.296361077291667,,,
2012-04-26,4.1830616640946445,1.7,12.468819449305556,,,
2012-04-27,2.5768606931584355,0.0,7.872486129166663,,,
2012-04-28,1.4067322530864197,0.0,4.688999979168057,,,
2012-04-29,1.1239953060699588,0.0,10.43261803682639,,,
2012-04-30,0.9411923707561723,0.0,11.805583277847221,,,
2012-05-01,0.9744051408179012,1.3,17.775277749999994,,,
2012-05-02,0.8319466949588472,1.8,17.114027819444438,,,
2012-05-03,0.8246030253343621,8.1,21.07965275694444,,,
2012-05-04,0.6148632812499999,1.3,21.235486125,,,
2012-05-05,0.5491939139660491,0.0,19.31458339583334,,,
2012-05-06,0.5036250160751031,0.0,16.83291665277777,,,
2012-05-07,0.7314488490226337,12.9,14.55534722222222,,,
2012-05-08,7.660666554140946,31.9,13.879166680555556,,,
2012-05-09,15.700380176183126,0.0,15.444930534722221,,,
2012-05-10,6.126914544753082,2.6,11.649305565277775,,,
2012-05-11,3.613020833333333,0.0,13.603333364583328,,,
2012-05-12,2.4183545524691343,0.0,15.684604216666653,,,
2012-05-13,1.64270994084362,2.2,15.078611129166665,,,
2012-05-14,4.420851015946502,36.9,14.54784724305556,,,
2012-05-15,32.435281635802475,17.9,17.411180569444447,,,
